review_id,sentiment_score,review_length,exclamation_count,exclamation_ratio,capital_ratio,avg_word_length,readability_score
142,0.3072222222222222,82,1,0.012195121951219513,0.02512562814070352,5.060975609756097,67.09504065040652
143,0.22395833333333334,146,1,0.00684931506849315,0.030254777070063694,4.527397260273973,72.06942465753428
144,0.24675099206349208,99,3,0.030303030303030304,0.04,4.262626262626263,78.05619318181822
145,0.3016666666666667,86,0,0.0,0.033854166666666664,4.627906976744186,67.35410852713181
146,0.41482142857142856,106,0,0.0,0.035398230088495575,4.433962264150943,75.96168763102726
147,0.3797542242703534,202,6,0.0297029702970297,0.06380510440835267,4.52970297029703,70.66993854258122
148,0.3089285714285714,84,0,0.0,0.020771513353115726,4.333333333333333,71.50019076305223
149,0.4,123,1,0.008130081300813009,0.024539877300613498,4.130081300813008,71.10340495867771
150,0.47547268907563023,126,4,0.031746031746031744,0.036053130929791274,4.412698412698413,81.16785714285716
151,0.3021875,132,0,0.0,0.04601769911504425,4.424242424242424,67.03295454545456
152,0.3444805194805196,64,1,0.015625,0.015151515151515152,4.328125,75.36303571428572
153,0.41500000000000004,55,1,0.01818181818181818,0.02575107296137339,4.363636363636363,75.6918181818182
154,0.23920833333333338,249,0,0.0,0.026476578411405296,4.112449799196787,75.27336422613533
155,0.258974358974359,139,1,0.007194244604316547,0.03398058252427184,4.669064748201439,68.6900224820144
156,0.3643589743589744,99,0,0.0,0.027600849256900213,4.888888888888889,54.04363636363638
157,0.1900853361198189,291,2,0.006872852233676976,0.04074402125775022,4.0034364261168385,74.21269230769232
158,0.27850877192982454,172,0,0.0,0.002840909090909091,4.267441860465116,7.400813953488409
159,0.13711089065255733,312,0,0.0,0.04279279279279279,4.528846153846154,78.0559230769231
160,0.21011904761904762,121,0,0.0,0.044169611307420496,4.793388429752066,61.04508723599636
161,0.48000000000000004,116,0,0.0,0.03162055335968379,4.474137931034483,63.11500000000002
162,0.20694444444444443,207,1,0.004830917874396135,0.057007125890736345,4.251207729468599,84.20292906178491
163,0.4542559523809524,161,0,0.0,0.03170028818443804,4.39751552795031,70.4479641131815
164,0.3517948717948718,100,0,0.0,0.049107142857142856,4.65,76.55266666666668
165,0.46124999999999994,84,0,0.0,0.020588235294117647,4.107142857142857,71.71285714285715
166,0.4740740740740741,89,0,0.0,0.06,4.651685393258427,67.17500000000003
167,0.261624649859944,134,0,0.0,0.024115755627009645,4.850746268656716,62.545940298507475
168,0.41805555555555557,51,1,0.0196078431372549,0.03153153153153153,4.549019607843137,83.68200000000002
169,0.5319999999999999,102,2,0.0196078431372549,0.03611738148984198,4.480392156862745,76.11727941176473
170,0.28138888888888886,91,0,0.0,0.05405405405405406,4.362637362637362,66.86500915750915
171,0.3039902998236331,181,1,0.0055248618784530384,0.03225806451612903,4.607734806629834,58.597734806629845
172,0.20902777777777778,101,9,0.0891089108910891,0.0603448275862069,4.99009900990099,72.31375137513754
173,0.6083333333333333,82,0,0.0,0.05413105413105413,4.451219512195122,69.39250000000001
174,0.3119047619047619,110,0,0.0,0.024761904761904763,4.954545454545454,62.61727272727276
175,0.5708333333333334,39,0,0.0,0.05365853658536585,5.487179487179487,41.350394736842105
176,0.19599206349206352,213,3,0.014084507042253521,0.019853709508881923,4.676056338028169,69.29523943661974
177,0.2814814814814815,89,0,0.0,0.02558139534883721,4.966292134831461,46.68918181818182
178,0.6186363636363637,101,2,0.019801980198019802,0.03255813953488372,4.455445544554456,68.8827777777778
179,0.2437301587301587,169,0,0.0,0.030707610146862484,4.585798816568047,73.43930473372782
180,0.15972222222222224,58,2,0.034482758620689655,0.05925925925925926,5.0,57.99200000000002
181,0.29229166666666667,72,1,0.013888888888888888,0.02476780185758514,4.736111111111111,66.08917253521129
182,0.3023181818181818,153,0,0.0,0.021806853582554516,4.287581699346405,73.52902941176471
183,0.3776515151515152,180,4,0.022222222222222223,0.036036036036036036,3.9277777777777776,81.68722222222223
184,0.2833148148148148,234,2,0.008547008547008548,0.023809523809523808,4.487179487179487,60.37494515975206
185,0.29923976608187136,213,7,0.03286384976525822,0.03612903225806452,3.8450704225352115,84.38513442867811
186,0.1592805034471701,391,0,0.0,0.035206917850525016,4.42455242966752,71.04253846153847
187,0.46990740740740755,118,0,0.0,0.032196969696969696,4.627118644067797,76.40670903954805
188,0.31660714285714286,63,1,0.015873015873015872,0.03806228373702422,4.746031746031746,66.10000000000002
189,0.3592261904761904,90,0,0.0,0.029333333333333333,4.266666666666667,75.99000000000002
190,0.25932539682539685,199,2,0.010050251256281407,0.028402366863905324,4.417085427135678,73.53789331271747
191,0.75,51,0,0.0,0.031818181818181815,4.549019607843137,61.18786764705885
192,0.2861111111111111,90,2,0.022222222222222223,0.043701799485861184,4.544444444444444,70.10725655430713
193,0.5111111111111111,60,1,0.016666666666666666,0.02768166089965398,5.0,72.60500000000002
194,0.4367424242424242,107,0,0.0,0.029082774049217,4.355140186915888,82.56778621495329
195,0.25,133,0,0.0,0.01073345259391771,4.443609022556391,61.305714285714316
196,0.3693080357142857,79,3,0.0379746835443038,0.036923076923076927,4.341772151898734,76.87263449367092
197,0.2486100589225589,150,4,0.02666666666666667,0.028892455858747994,4.386666666666667,71.93178225205074
198,0.35696428571428573,117,0,0.0,0.024242424242424242,4.461538461538462,79.25105363984677
199,0.3603714285714286,109,0,0.0,0.029723991507430998,4.431192660550459,69.17495412844038
200,0.4228219696969697,101,1,0.009900990099009901,0.044585987261146494,4.772277227722772,67.53943688118812
201,0.2131932773109244,83,0,0.0,0.03299492385786802,4.891566265060241,51.34369477911646
202,0.2805555555555556,114,0,0.0,0.03469387755102041,4.5,69.34184210526317
203,0.4308809523809523,137,1,0.0072992700729927005,0.014414414414414415,4.218978102189781,70.6533272506083
204,0.125,146,1,0.00684931506849315,0.03764320785597381,4.390410958904109,67.09007042253523
205,0.11727272727272728,132,0,0.0,0.041379310344827586,4.537878787878788,66.638006993007
206,0.33789682539682536,166,1,0.006024096385542169,0.030913978494623656,4.590361445783133,65.80063587684073
207,0.4486111111111111,41,0,0.0,0.03553299492385787,4.926829268292683,64.37271341463415
208,0.229952380952381,87,0,0.0,0.046831955922865015,4.344827586206897,78.77220588235295
209,0.23020833333333335,57,0,0.0,0.02702702702702703,4.7894736842105265,76.52715789473686
210,0.4166666666666667,65,0,0.0,0.007575757575757576,4.076923076923077,59.31211538461541
211,0.11444444444444447,109,2,0.01834862385321101,0.02112676056338028,4.036697247706422,65.7469230769231
212,0.3635964912280702,215,4,0.018604651162790697,0.03482045701849837,4.4511627906976745,74.15505507955938
213,0.5007407407407407,68,0,0.0,0.034782608695652174,5.264705882352941,63.84279411764709
214,0.47953124999999996,72,0,0.0,0.006535947712418301,4.513888888888889,78.9704761904762
215,0.24353479853479854,101,1,0.009900990099009901,0.03333333333333333,4.544554455445544,58.17556435643567
216,0.38607142857142857,64,0,0.0,0.03460207612456748,4.640625,70.90862500000003
217,0.3684474206349206,228,0,0.0,0.03907074973600845,4.324561403508772,78.56679566563467
218,0.19603798978798978,207,0,0.0,0.026558891454965358,4.304347826086956,67.33195187165778
219,0.289051689051689,343,0,0.0,0.03479471120389701,4.329446064139941,65.68125824766
220,0.23999999999999996,102,0,0.0,0.0368763557483731,4.607843137254902,65.33492647058827
221,0.3254666666666667,292,1,0.003424657534246575,0.05294619982920581,4.208904109589041,80.03015688032274
222,0.17969907407407407,284,3,0.01056338028169014,0.03826086956521739,4.23943661971831,79.93931498079388
223,0.11666666666666668,54,0,0.0,0.05533596837944664,4.925925925925926,73.67166666666668
224,0.2627747252747253,86,1,0.011627906976744186,0.01639344262295082,4.406976744186046,64.99854651162792
225,0.26216450216450216,89,0,0.0,0.043243243243243246,4.325842696629214,82.38798220973784
226,0.3386904761904762,123,1,0.008130081300813009,0.03236797274275979,5.024390243902439,64.3553780487805
227,0.3216843244474824,164,2,0.012195121951219513,0.032388663967611336,4.762195121951219,68.16209193245781
228,0.43012820512820515,62,1,0.016129032258064516,0.03816793893129771,4.467741935483871,77.6337634408602
229,0.45729166666666665,70,0,0.0,0.056666666666666664,4.385714285714286,62.86278260869568
230,0.4114999999999999,110,0,0.0,0.03139013452914798,4.254545454545455,82.16719696969699
231,0.45705555555555555,118,0,0.0,0.028517110266159697,4.559322033898305,67.8246153846154
232,0.28263736263736267,114,1,0.008771929824561403,0.03024193548387097,4.43859649122807,74.30084210526317
233,0.3395833333333333,94,0,0.0,0.026128266033254157,4.6063829787234045,67.81451612903228
234,0.2675579975579976,158,0,0.0,0.029141104294478526,4.30379746835443,77.8151371308017
235,0.6524242424242424,87,3,0.034482758620689655,0.03636363636363636,4.586206896551724,75.47160919540232
236,0.3583333333333333,62,1,0.016129032258064516,0.030418250950570342,4.419354838709677,71.4425483870968
237,0.575,53,0,0.0,0.05263157894736842,4.547169811320755,84.22169811320757
238,0.47947530864197535,166,1,0.006024096385542169,0.023035230352303523,4.590361445783133,67.16310843373496
239,0.2648648648648649,307,1,0.003257328990228013,0.06935975609756098,4.495114006514658,73.84552679108972
240,0.049999999999999996,171,0,0.0,0.0029985007496251873,4.023391812865497,76.7791911764706
241,0.22708333333333333,158,0,0.0,0.025954198473282442,4.360759493670886,67.92039556962028
242,0.32045454545454544,116,0,0.0,0.03187250996015936,4.551724137931035,71.13741379310348
243,0.32768065268065266,190,2,0.010526315789473684,0.037252619324796274,4.621052631578947,67.77196356275307
244,0.3248611111111111,191,5,0.02617801047120419,0.03547066848567531,3.9528795811518322,77.26898648648651
245,0.12911458333333334,116,0,0.0,0.015037593984962405,4.758620689655173,58.00982758620691
246,0.34481292517006795,119,0,0.0,0.03777335984095427,4.428571428571429,69.79062500000003
247,0.3976623376623376,86,0,0.0,0.06,4.755813953488372,55.54945736434112
248,0.23611111111111113,84,0,0.0,0.042682926829268296,4.190476190476191,80.84785714285714
249,0.6182539682539683,79,0,0.0,0.03133903133903134,4.6075949367088604,75.80174841772154
250,0.1986979166666667,134,4,0.029850746268656716,0.03125,4.5,64.92440298507464
251,0.6333333333333334,37,1,0.02702702702702703,0.04864864864864865,5.27027027027027,69.40300675675678
252,0.3738474025974026,105,1,0.009523809523809525,0.056338028169014086,4.180952380952381,83.80476190476192
253,0.39964985994397756,107,1,0.009345794392523364,0.0391304347826087,4.457943925233645,74.3031775700935
254,0.2652777777777778,69,0,0.0,0.013986013986013986,4.202898550724638,49.1573529411765
255,0.3645833333333333,62,0,0.0,0.055970149253731345,4.629032258064516,72.1050141242938
256,0.2377703373015873,81,4,0.04938271604938271,0.016574585635359115,4.617283950617284,61.22078481012659
257,0.2466666666666667,193,0,0.0,0.038461538461538464,4.466321243523316,70.39875
258,0.4295918367346939,98,0,0.0,0.045,4.23469387755102,75.7889002267574
259,0.4839285714285714,123,5,0.04065040650406504,0.044145873320537425,4.4471544715447155,69.10067073170732
260,0.31064360119047624,178,3,0.016853932584269662,0.02444987775061125,4.775280898876405,62.08461184882535
261,0.36296296296296293,179,0,0.0,0.04450261780104712,4.379888268156424,69.32600304723209
262,0.253125,142,0,0.0,0.02416918429003021,4.894366197183099,63.13890140845072
263,0.29791666666666666,91,0,0.0,0.031578947368421054,4.450549450549451,77.22500000000001
264,0.34798160173160175,89,0,0.0,0.03869047619047619,3.9101123595505616,77.79363636363635
265,0.48333333333333334,50,1,0.02,0.0136986301369863,4.48,71.12605442176874
266,0.38333333333333336,66,0,0.0,0.029508196721311476,4.878787878787879,69.10833333333336
267,0.2563157894736842,133,0,0.0,0.026415094339622643,4.2481203007518795,82.35846153846155
268,0.26299171842650104,199,1,0.005025125628140704,0.01768990634755463,5.065326633165829,64.67217935702203
269,0.22689814814814818,176,0,0.0,0.046632124352331605,4.642045454545454,67.1123529411765
270,0.4063988095238095,150,2,0.013333333333333334,0.033846153846153845,4.433333333333334,67.77300000000001
271,0.3284722222222222,48,1,0.020833333333333332,0.06315789473684211,4.166666666666667,83.30875000000002
272,0.011111111111111118,62,0,0.0,0.059322033898305086,4.209677419354839,88.4260655737705
273,0.39663194444444444,128,1,0.0078125,0.020100502512562814,4.8359375,63.90378136200718
274,0.4220238095238095,61,0,0.0,0.045081967213114756,4.114754098360656,81.79231557377051
275,0.43690476190476185,113,0,0.0,0.03991596638655462,4.380530973451328,75.1544247787611
276,0.2421875,165,0,0.0,0.07207207207207207,4.248484848484848,84.7413986013986
277,0.37777777777777777,30,1,0.03333333333333333,0.024844720496894408,5.9,30.870000000000033
278,0.11111111111111112,68,0,0.0,0.053003533568904596,4.338235294117647,66.09046641791046
279,0.17357142857142857,167,0,0.0,0.029792746113989636,4.766467065868263,52.092883233532945
280,0.36519047619047623,140,1,0.007142857142857143,0.01904761904761905,4.5928571428571425,59.15107142857144
281,0.3416666666666667,126,0,0.0,0.026833631484794274,4.563492063492063,72.67732142857143
282,0.32438888888888884,267,0,0.0,0.019087136929460582,4.629213483146067,61.888198735955086
283,0.47370370370370374,55,1,0.01818181818181818,0.0,4.781818181818182,72.93810606060607
284,0.3486979166666667,186,0,0.0,0.04193971166448231,4.301075268817204,75.53609677419357
285,0.40918367346938783,166,0,0.0,0.02706359945872801,4.632530120481928,70.54170064874889
286,0.24173469387755103,77,0,0.0,0.011594202898550725,4.64935064935065,65.34040584415587
287,0.3737566137566138,108,0,0.0,0.021400778210116732,4.888888888888889,63.88250000000005
288,0.1944444444444445,52,0,0.0,0.0,4.5576923076923075,77.51361538461539
289,0.28547237076648846,141,1,0.0070921985815602835,0.023323615160349854,5.0212765957446805,47.34562500000001
290,0.3721153846153846,121,0,0.0,0.02834008097165992,4.198347107438017,63.8674406779661
291,0.05775978407557356,147,0,0.0,0.023734177215189875,4.442176870748299,61.68586734693878
292,0.4270128968253967,137,3,0.021897810218978103,0.026936026936026935,4.518248175182482,68.00796791443854
293,0.17442176870748302,106,0,0.0,0.0378619153674833,4.339622641509434,72.07304245283022
294,0.32051282051282054,213,0,0.0,0.04013377926421405,4.431924882629108,75.7566153169014
295,0.18653846153846157,131,0,0.0,0.038461538461538464,4.526717557251908,59.068437500000016
296,0.50375,60,0,0.0,0.027874564459930314,4.866666666666666,67.75500000000001
297,0.29615384615384616,119,2,0.01680672268907563,0.03710575139146568,4.714285714285714,69.63381092436977
298,0.29709207459207454,60,0,0.0,0.012295081967213115,4.133333333333334,75.14500000000004
299,0.3420138888888889,123,2,0.016260162601626018,0.03333333333333333,4.308943089430894,68.03682277318643
300,0.3453333333333333,140,1,0.007142857142857143,0.02936096718480138,4.257142857142857,78.04468253968255
301,0.775,37,0,0.0,0.040697674418604654,4.918918918918919,71.68949324324328
302,0.23654761904761906,75,1,0.013333333333333334,0.013123359580052493,5.4,26.374594594594612
303,0.46222222222222215,66,0,0.0,0.03,4.7272727272727275,71.66427272727275
304,0.4681818181818182,66,0,0.0,0.030612244897959183,4.575757575757576,56.77840909090912
305,0.23863636363636356,134,0,0.0,0.034055727554179564,4.947761194029851,52.444447761194056
306,0.4266414141414141,164,1,0.006097560975609756,0.02388535031847134,4.0,85.18526266416512
