review_id,repeated_word_ratio,generic_phrase_count,adjective_ratio,superlative_count
143,0.1515151515151515,0,0.02247191011235955,0.0
144,0.13043478260869568,0,0.09401709401709402,0.0
145,0.0888888888888889,1,0.039603960396039604,0.0
146,0.1228070175438597,0,0.09090909090909091,1.0
147,0.23584905660377353,1,0.07053941908713693,0.0
148,0.10810810810810811,0,0.08080808080808081,0.0
149,0.2075471698113207,0,0.023255813953488372,0.0
150,0.1384615384615384,0,0.08552631578947369,1.0
151,0.22857142857142854,0,0.0958904109589041,0.0
152,0.09375,0,0.08333333333333333,0.0
153,0.0,0,0.11290322580645161,0.0
154,0.19999999999999996,0,0.06944444444444445,0.0
155,0.08108108108108103,0,0.07647058823529412,0.0
156,0.05769230769230771,0,0.11504424778761062,1.0
157,0.16153846153846152,0,0.10377358490566038,1.0
158,0.12345679012345678,0,0.07537688442211055,2.0
159,0.2670454545454546,0,0.07712082262210797,1.0
160,0.13235294117647056,0,0.05925925925925926,0.0
161,0.0714285714285714,0,0.12307692307692308,0.0
162,0.160377358490566,0,0.0743801652892562,0.0
163,0.23376623376623373,1,0.08,0.0
164,0.09090909090909094,0,0.0847457627118644,0.0
165,0.16666666666666663,0,0.07777777777777778,0.0
166,0.14,0,0.050505050505050504,0.0
167,0.09589041095890416,0,0.10493827160493827,0.0
168,0.040000000000000036,0,0.11290322580645161,0.0
169,0.020000000000000018,0,0.07017543859649122,2.0
170,0.18367346938775508,0,0.04672897196261682,0.0
171,0.07526881720430112,0,0.0821256038647343,0.0
172,0.03703703703703709,0,0.07575757575757576,0.0
173,0.04347826086956519,0,0.07368421052631578,0.0
174,0.13207547169811318,0,0.064,0.0
175,0.16000000000000003,0,0.14583333333333334,0.0
176,0.11428571428571432,0,0.11646586345381527,0.0
177,0.08695652173913049,0,0.06,0.0
178,0.09259259259259256,1,0.08333333333333333,0.0
179,0.10989010989010994,1,0.09183673469387756,1.0
180,0.05405405405405406,0,0.11267605633802817,0.0
181,0.12195121951219512,0,0.13333333333333333,0.0
182,0.0821917808219178,0,0.09523809523809523,1.0
183,0.12941176470588234,0,0.07729468599033816,0.0
184,0.11111111111111116,0,0.08118081180811808,0.0
185,0.18888888888888888,0,0.06147540983606557,0.0
186,0.11578947368421055,0,0.08315565031982942,0.0
187,0.21666666666666667,2,0.12949640287769784,2.0
188,0.0,1,0.10810810810810811,0.0
189,0.04878048780487809,0,0.12,1.0
190,0.04255319148936165,0,0.08520179372197309,0.0
191,0.14814814814814814,0,0.04838709677419355,0.0
192,0.023255813953488413,0,0.09523809523809523,0.0
193,0.07894736842105265,0,0.1232876712328767,0.0
194,0.09615384615384615,0,0.08870967741935484,0.0
195,0.09836065573770492,0,0.08441558441558442,0.0
196,0.07692307692307687,0,0.054945054945054944,0.0
197,0.16176470588235292,0,0.06629834254143646,0.0
198,0.10344827586206895,0,0.07407407407407407,0.0
199,0.13559322033898302,0,0.10833333333333334,1.0
200,0.1132075471698113,0,0.08035714285714286,0.0
201,0.02083333333333337,1,0.14583333333333334,0.0
202,0.09999999999999998,0,0.07518796992481203,0.0
203,0.21212121212121215,0,0.12738853503184713,1.0
204,0.1466666666666666,0,0.09883720930232558,0.0
205,0.15714285714285714,0,0.09271523178807947,1.0
206,0.14457831325301207,0,0.06486486486486487,0.0
207,0.0,0,0.10638297872340426,0.0
208,0.06818181818181823,0,0.13861386138613863,0.0
209,0.0,0,0.11267605633802817,0.0
210,0.06896551724137934,1,0.04477611940298507,0.0
211,0.08333333333333337,0,0.08403361344537816,1.0
212,0.11428571428571432,0,0.07377049180327869,0.0
213,0.06818181818181823,1,0.13580246913580246,0.0
214,0.22499999999999998,0,0.20454545454545456,0.0
215,0.05769230769230771,0,0.09345794392523364,0.0
216,0.0,0,0.125,0.0
217,0.18487394957983194,0,0.07633587786259542,0.0
218,0.19387755102040816,0,0.10267857142857142,3.0
219,0.32484076433121023,2,0.07272727272727272,0.0
220,0.13461538461538458,2,0.05357142857142857,0.0
221,0.18248175182481752,0,0.0641399416909621,0.0
222,0.18548387096774188,0,0.045454545454545456,0.0
223,0.0357142857142857,0,0.08571428571428572,0.0
224,0.09523809523809523,0,0.1111111111111111,0.0
225,0.09999999999999998,1,0.058823529411764705,0.0
226,0.10144927536231885,0,0.09433962264150944,0.0
227,0.08421052631578951,0,0.08866995073891626,0.0
228,0.06451612903225812,0,0.12658227848101267,1.0
229,0.0,0,0.09090909090909091,0.0
230,0.1063829787234043,1,0.0703125,0.0
231,0.13793103448275867,0,0.10687022900763359,0.0
232,0.09999999999999998,1,0.088,1.0
233,0.10869565217391308,0,0.10185185185185185,0.0
234,0.1216216216216216,1,0.06043956043956044,0.0
235,0.2272727272727273,0,0.09803921568627451,1.0
236,0.033333333333333326,0,0.10810810810810811,0.0
237,0.19999999999999996,0,0.13846153846153847,0.0
238,0.10465116279069764,0,0.13020833333333334,3.0
239,0.272189349112426,1,0.09166666666666666,1.0
240,0.13888888888888884,0,0.06989247311827956,0.0
241,0.14102564102564108,0,0.08648648648648649,0.0
242,0.10344827586206895,0,0.1310344827586207,0.0
243,0.16822429906542058,0,0.0947867298578199,0.0
244,0.1728395061728395,1,0.09615384615384616,0.0
245,0.06349206349206349,0,0.057971014492753624,0.0
246,0.06896551724137934,0,0.07407407407407407,0.0
247,0.04166666666666663,1,0.07291666666666667,1.0
248,0.0,0,0.09900990099009901,0.0
249,0.04878048780487809,0,0.0967741935483871,0.0
250,0.140625,0,0.038461538461538464,0.0
251,0.16000000000000003,0,0.17391304347826086,0.0
252,0.10204081632653061,1,0.07563025210084033,0.0
253,0.13793103448275867,0,0.08870967741935484,0.0
254,0.1724137931034483,0,0.136986301369863,0.0
255,0.05714285714285716,0,0.11392405063291139,1.0
256,0.07317073170731703,0,0.07692307692307693,0.0
257,0.07216494845360821,0,0.0990990990990991,1.0
258,0.13043478260869568,0,0.07272727272727272,0.0
259,0.10606060606060608,1,0.08,0.0
260,0.13186813186813184,0,0.10328638497652583,0.0
261,0.18681318681318682,0,0.095,1.0
262,0.06493506493506496,0,0.09826589595375723,0.0
263,0.06976744186046513,0,0.10619469026548672,1.0
264,0.14634146341463417,0,0.10101010101010101,1.0
265,0.08333333333333337,1,0.07272727272727272,1.0
266,0.07499999999999996,0,0.15384615384615385,0.0
267,0.15384615384615385,0,0.1032258064516129,0.0
268,0.2142857142857143,0,0.06995884773662552,0.0
269,0.15306122448979587,0,0.06862745098039216,1.0
270,0.17333333333333334,0,0.0718562874251497,0.0
271,0.07999999999999996,0,0.05357142857142857,0.0
272,0.0357142857142857,0,0.02564102564102564,0.0
273,0.11764705882352944,0,0.11564625850340136,0.0
274,0.0714285714285714,1,0.07246376811594203,2.0
275,0.0714285714285714,0,0.1076923076923077,0.0
276,0.12658227848101267,0,0.061224489795918366,1.0
277,0.0,0,0.17777777777777778,0.0
278,0.05882352941176472,0,0.025974025974025976,1.0
279,0.17391304347826086,0,0.08021390374331551,0.0
280,0.11940298507462688,0,0.07741935483870968,0.0
281,0.07692307692307687,0,0.04964539007092199,0.0
282,0.15200000000000002,1,0.09333333333333334,1.0
283,0.0,0,0.15942028985507245,0.0
284,0.16666666666666663,0,0.07906976744186046,0.0
285,0.19277108433734935,0,0.07692307692307693,0.0
286,0.07499999999999996,0,0.08791208791208792,0.0
287,0.08620689655172409,0,0.10569105691056911,0.0
288,0.06060606060606055,0,0.11290322580645161,0.0
289,0.10256410256410253,0,0.11377245508982035,1.0
290,0.15000000000000002,0,0.07633587786259542,0.0
291,0.1466666666666666,0,0.09467455621301775,0.0
292,0.1578947368421053,0,0.11949685534591195,0.0
293,0.18181818181818177,0,0.0603448275862069,0.0
294,0.17924528301886788,0,0.04365079365079365,0.0
295,0.06349206349206349,0,0.07482993197278912,0.0
296,0.06666666666666665,1,0.09090909090909091,0.0
297,0.05084745762711862,0,0.09219858156028368,0.0
298,0.09090909090909094,0,0.16923076923076924,0.0
299,0.11864406779661019,0,0.06428571428571428,0.0
300,0.08955223880597019,0,0.0949367088607595,1.0
301,0.16000000000000003,1,0.12244897959183673,2.0
302,0.0444444444444444,1,0.12371134020618557,0.0
303,0.02941176470588236,0,0.10126582278481013,1.0
304,0.05882352941176472,1,0.0945945945945946,2.0
305,0.1428571428571429,0,0.1360544217687075,0.0
306,0.11267605633802813,0,0.06382978723404255,0.0
307,0.101123595505618,0,0.07239819004524888,1.0
308,0.04761904761904767,0,0.13636363636363635,0.0
309,0.0,0,0.11320754716981132,0.0
310,0.15025906735751293,0,0.11688311688311688,0.0
311,0.18055555555555558,0,0.09803921568627451,0.0
312,0.0736842105263158,0,0.08292682926829269,0.0
313,0.10204081632653061,0,0.11504424778761062,0.0
314,0.26136363636363635,0,0.08173076923076923,0.0
315,0.09090909090909094,0,0.12162162162162163,0.0
316,0.09999999999999998,0,0.10714285714285714,0.0
317,0.12328767123287676,0,0.10559006211180125,0.0
318,0.0888888888888889,1,0.09665427509293681,2.0
319,0.019607843137254943,0,0.0761904761904762,0.0
320,0.06521739130434778,0,0.06481481481481481,0.0
321,0.0,0,0.11842105263157894,1.0
322,0.05769230769230771,0,0.08695652173913043,0.0
323,0.0444444444444444,1,0.08035714285714286,0.0
324,0.045454545454545414,0,0.13636363636363635,0.0
325,0.08823529411764708,0,0.07051282051282051,0.0
326,0.136986301369863,0,0.0650887573964497,1.0
327,0.125,0,0.07092198581560284,0.0
328,0.0892857142857143,1,0.0859375,1.0
329,0.11538461538461542,0,0.07086614173228346,0.0
330,0.052631578947368474,0,0.16216216216216217,0.0
331,0.05882352941176472,0,0.08849557522123894,0.0
332,0.16129032258064513,0,0.10236220472440945,0.0
333,0.09999999999999998,0,0.13114754098360656,0.0
334,0.038461538461538436,0,0.10294117647058823,0.0
335,0.0898876404494382,0,0.10714285714285714,2.0
336,0.12765957446808507,0,0.1111111111111111,0.0
337,0.02564102564102566,0,0.07777777777777778,0.0
338,0.1923076923076923,0,0.11428571428571428,0.0
339,0.038461538461538436,0,0.125,0.0
340,0.05970149253731338,0,0.08125,1.0
341,0.1428571428571429,0,0.07777777777777778,0.0
342,0.05882352941176472,0,0.09333333333333334,0.0
343,0.0980392156862745,1,0.1702127659574468,0.0
344,0.15000000000000002,0,0.07857142857142857,0.0
345,0.15116279069767447,0,0.07109004739336493,0.0
346,0.1573033707865169,1,0.08133971291866028,3.0
347,0.12121212121212122,0,0.11170212765957446,0.0
348,0.05660377358490565,1,0.08461538461538462,0.0
349,0.0892857142857143,0,0.1,0.0
350,0.0,0,0.11363636363636363,0.0
351,0.15189873417721522,1,0.10869565217391304,1.0
352,0.0625,0,0.08860759493670886,0.0
353,0.16000000000000003,0,0.11428571428571428,1.0
354,0.07317073170731703,0,0.13793103448275862,0.0
355,0.07547169811320753,1,0.058333333333333334,0.0
356,0.14893617021276595,0,0.05982905982905983,1.0
357,0.09090909090909094,1,0.07547169811320754,0.0
358,0.1984732824427481,0,0.0859106529209622,0.0
359,0.1900826446280992,0,0.05693950177935943,0.0
360,0.15254237288135597,0,0.08396946564885496,0.0
361,0.1333333333333333,0,0.08823529411764706,0.0
362,0.06521739130434778,0,0.10526315789473684,0.0
363,0.033333333333333326,0,0.1267605633802817,0.0
364,0.0,0,0.12,1.0
365,0.23170731707317072,0,0.09696969696969697,0.0
366,0.2063492063492064,0,0.1015625,0.0
367,0.14864864864864868,1,0.10303030303030303,0.0
368,0.17721518987341767,0,0.053763440860215055,1.0
369,0.1578947368421053,0,0.10679611650485436,0.0
370,0.1910112359550562,0,0.07881773399014778,0.0
371,0.10447761194029848,0,0.043243243243243246,1.0
372,0.23333333333333328,0,0.08260869565217391,0.0
373,0.06382978723404253,0,0.1016949152542373,1.0
374,0.08108108108108103,1,0.13793103448275862,2.0
375,0.06666666666666665,0,0.05970149253731343,0.0
376,0.07894736842105265,0,0.15789473684210525,1.0
377,0.1573033707865169,1,0.06341463414634146,0.0
378,0.02564102564102566,0,0.10112359550561797,0.0
379,0.021276595744680882,0,0.14018691588785046,0.0
380,0.0357142857142857,0,0.06779661016949153,0.0
381,0.17460317460317465,1,0.08661417322834646,0.0
382,0.21739130434782605,0,0.11801242236024845,0.0
383,0.07317073170731703,0,0.102803738317757,0.0
384,0.125,0,0.07960199004975124,1.0
385,0.0714285714285714,0,0.10989010989010989,0.0
386,0.15094339622641506,0,0.061946902654867256,0.0
387,0.1724137931034483,0,0.07936507936507936,0.0
388,0.0892857142857143,0,0.06569343065693431,0.0
389,0.125,0,0.14285714285714285,0.0
390,0.06060606060606055,0,0.0945945945945946,0.0
391,0.1216216216216216,0,0.08275862068965517,0.0
392,0.061224489795918324,1,0.07142857142857142,0.0
393,0.078125,0,0.09554140127388536,0.0
394,0.039215686274509776,0,0.0975609756097561,0.0
395,0.04761904761904767,0,0.07407407407407407,1.0
396,0.10526315789473684,0,0.08791208791208792,1.0
397,0.15254237288135597,0,0.10884353741496598,0.0
398,0.0,0,0.05555555555555555,0.0
399,0.18181818181818177,0,0.06349206349206349,1.0
400,0.13043478260869568,0,0.08173076923076923,0.0
401,0.09230769230769231,0,0.07142857142857142,1.0
402,0.17272727272727273,1,0.07755102040816327,1.0
403,0.17105263157894735,0,0.09562841530054644,0.0
404,0.11111111111111116,0,0.09836065573770492,0.0
405,0.1768707482993197,1,0.06753246753246753,1.0
406,0.10752688172043012,0,0.08,1.0
407,0.25,1,0.08411214953271028,0.0
408,0.22580645161290325,0,0.07258064516129033,0.0
409,0.07407407407407407,0,0.0743801652892562,0.0
410,0.07692307692307687,1,0.10526315789473684,0.0
411,0.08695652173913049,1,0.09146341463414634,2.0
412,0.08510638297872342,0,0.08035714285714286,1.0
413,0.05882352941176472,0,0.12790697674418605,0.0
414,0.12903225806451613,1,0.08823529411764706,0.0
415,0.09615384615384615,1,0.04838709677419355,0.0
416,0.049180327868852514,0,0.053691275167785234,0.0
417,0.27751196172248804,5,0.07835051546391752,1.0
418,0.19402985074626866,1,0.09420289855072464,0.0
419,0.15873015873015872,0,0.06666666666666667,0.0
420,0.16666666666666663,0,0.1111111111111111,0.0
421,0.14893617021276595,0,0.10204081632653061,1.0
422,0.16000000000000003,0,0.12962962962962962,0.0
423,0.125,1,0.17142857142857143,0.0
424,0.15517241379310343,1,0.11538461538461539,0.0
425,0.09302325581395354,0,0.08888888888888889,0.0
426,0.15384615384615385,0,0.07913669064748201,0.0
427,0.08823529411764708,0,0.0759493670886076,0.0
428,0.125,1,0.09659090909090909,0.0
429,0.17460317460317465,0,0.078125,0.0
430,0.1282051282051282,0,0.12345679012345678,0.0
431,0.08620689655172409,0,0.08571428571428572,0.0
432,0.125,0,0.1282051282051282,2.0
433,0.0,0,0.06976744186046512,0.0
434,0.09999999999999998,0,0.11594202898550725,0.0
435,0.08333333333333337,0,0.10526315789473684,0.0
436,0.2272727272727273,0,0.0673076923076923,0.0
437,0.18000000000000005,0,0.07142857142857142,1.0
438,0.04878048780487809,1,0.07608695652173914,0.0
439,0.06666666666666665,0,0.0684931506849315,0.0
440,0.17647058823529416,0,0.09545454545454546,0.0
441,0.1578947368421053,0,0.07608695652173914,0.0
442,0.10526315789473684,0,0.04477611940298507,0.0
443,0.1228070175438597,0,0.07801418439716312,1.0
444,0.1651376146788991,1,0.08560311284046693,2.0
445,0.15384615384615385,1,0.08943089430894309,0.0
446,0.09756097560975607,0,0.08695652173913043,0.0
447,0.25,0,0.09615384615384616,0.0
448,0.15454545454545454,0,0.10407239819004525,0.0
449,0.0,0,0.1724137931034483,0.0
450,0.0,0,0.11827956989247312,0.0
451,0.10256410256410253,0,0.08641975308641975,0.0
452,0.21568627450980393,0,0.08029197080291971,1.0
453,0.14406779661016944,0,0.07692307692307693,2.0
454,0.04347826086956519,0,0.058333333333333334,0.0
455,0.1686746987951807,0,0.10695187165775401,0.0
456,0.06896551724137934,0,0.10144927536231885,0.0
457,0.0,0,0.07777777777777778,0.0
458,0.0,0,0.11702127659574468,0.0
459,0.03703703703703709,0,0.06557377049180328,0.0
460,0.1923076923076923,0,0.07547169811320754,0.0
461,0.032258064516129004,0,0.09876543209876543,0.0
462,0.20370370370370372,0,0.09022556390977443,0.0
463,0.15384615384615385,0,0.1171875,1.0
464,0.11864406779661019,0,0.12173913043478261,1.0
465,0.15000000000000002,0,0.08571428571428572,0.0
466,0.08510638297872342,1,0.024793388429752067,0.0
467,0.052631578947368474,0,0.08247422680412371,1.0
468,0.1785714285714286,0,0.07518796992481203,1.0
469,0.09999999999999998,0,0.1568627450980392,0.0
470,0.08955223880597019,1,0.10625,1.0
471,0.0,0,0.06779661016949153,0.0
472,0.1348314606741573,0,0.091324200913242,2.0
473,0.0535714285714286,0,0.1092436974789916,0.0
474,0.20588235294117652,0,0.11538461538461539,0.0
475,0.196078431372549,0,0.03571428571428571,0.0
476,0.10989010989010994,0,0.09009009009009009,0.0
477,0.06557377049180324,0,0.1076923076923077,1.0
478,0.171875,1,0.07741935483870968,0.0
479,0.1610738255033557,0,0.09348441926345609,0.0
480,0.125,0,0.12941176470588237,0.0
481,0.07999999999999996,0,0.05357142857142857,0.0
482,0.1454545454545455,1,0.07246376811594203,0.0
483,0.10666666666666669,2,0.0893854748603352,0.0
484,0.16000000000000003,0,0.06542056074766354,1.0
485,0.21138211382113825,0,0.0684931506849315,1.0
486,0.2450980392156863,1,0.06607929515418502,2.0
487,0.09090909090909094,0,0.1590909090909091,0.0
488,0.17391304347826086,0,0.11574074074074074,0.0
489,0.1636363636363637,1,0.0975609756097561,0.0
490,0.05555555555555558,1,0.10714285714285714,0.0
491,0.02564102564102566,0,0.1686746987951807,0.0
492,0.3076923076923077,0,0.0625,0.0
493,0.0714285714285714,0,0.08,0.0
494,0.19999999999999996,0,0.13636363636363635,1.0
495,0.07547169811320753,1,0.09433962264150944,0.0
496,0.17647058823529416,1,0.046153846153846156,1.0
497,0.045454545454545414,0,0.11702127659574468,0.0
498,0.0,0,0.08108108108108109,0.0
499,0.0714285714285714,0,0.0948905109489051,0.0
500,0.18367346938775508,0,0.1092436974789916,0.0
501,0.0535714285714286,0,0.06976744186046512,1.0
502,0.10256410256410253,0,0.0975609756097561,0.0
503,0.11627906976744184,1,0.06862745098039216,0.0
504,0.07894736842105265,0,0.07407407407407407,0.0
505,0.10416666666666663,0,0.04032258064516129,0.0
506,0.10526315789473684,1,0.10869565217391304,1.0
507,0.19148936170212771,1,0.08108108108108109,0.0
508,0.11940298507462688,0,0.0859375,0.0
509,0.15094339622641506,0,0.07518796992481203,0.0
510,0.1607142857142857,0,0.08695652173913043,0.0
511,0.14583333333333337,0,0.09482758620689655,0.0
512,0.09999999999999998,0,0.0873015873015873,0.0
513,0.05128205128205132,0,0.05747126436781609,0.0
514,0.054545454545454564,0,0.09649122807017543,0.0
515,0.15384615384615385,0,0.07207207207207207,0.0
516,0.17460317460317465,1,0.1276595744680851,0.0
517,0.19999999999999996,0,0.07194244604316546,0.0
518,0.18181818181818177,1,0.07100591715976332,0.0
519,0.17543859649122806,0,0.07894736842105263,1.0
520,0.15909090909090906,0,0.052083333333333336,0.0
521,0.18333333333333335,0,0.09090909090909091,0.0
522,0.07499999999999996,0,0.08641975308641975,0.0
523,0.0,0,0.11475409836065574,1.0
524,0.1228070175438597,0,0.12096774193548387,0.0
525,0.10909090909090913,0,0.0703125,0.0
526,0.08823529411764708,0,0.08,0.0
527,0.07999999999999996,1,0.13559322033898305,0.0
528,0.10869565217391308,1,0.09009009009009009,1.0
529,0.1428571428571429,0,0.0759493670886076,0.0
530,0.26050420168067223,1,0.05904059040590406,2.0
531,0.09433962264150941,0,0.0761904761904762,1.0
532,0.07692307692307687,0,0.14285714285714285,0.0
533,0.0444444444444444,1,0.11711711711711711,1.0
534,0.10869565217391308,0,0.03296703296703297,1.0
535,0.10869565217391308,1,0.061224489795918366,0.0
536,0.05660377358490565,0,0.058333333333333334,1.0
537,0.09090909090909094,0,0.08571428571428572,0.0
538,0.11111111111111116,1,0.09022556390977443,2.0
539,0.16666666666666663,0,0.06622516556291391,0.0
540,0.2680412371134021,0,0.10212765957446808,2.0
541,0.10526315789473684,0,0.08139534883720931,0.0
542,0.050000000000000044,0,0.1,0.0
543,0.0,1,0.14084507042253522,0.0
544,0.25287356321839083,1,0.0918918918918919,1.0
545,0.050000000000000044,1,0.08333333333333333,0.0
546,0.06896551724137934,1,0.05714285714285714,0.0
547,0.08695652173913049,0,0.05,0.0
548,0.07692307692307687,0,0.06779661016949153,0.0
549,0.11111111111111116,1,0.14166666666666666,0.0
